use_case,n_pos,n_neg,policy,auc,auc_sd,auc_gain
synergy_walker_2018,10,10,hard,0.4411344485749691,0.19759403508602694,-0.48975774473358114
synergy_walker_2018,10,10,mixed,0.7697558859975216,0.1126819502018865,-0.16113630731102857
synergy_walker_2018,10,10,random,0.9264076827757126,0.007380554257501124,-0.0044845105328376045
synergy_walker_2018,10,10,easy,0.935909541511772,0.007473951166695125,0.00501734820322175
synergy_walker_2018,10,20,hard,0.5200594795539033,0.23646223239241312,-0.4108327137546469
synergy_walker_2018,10,20,mixed,0.8186579925650557,0.09343725435486129,-0.11223420074349455
synergy_walker_2018,10,20,random,0.9392998760842627,0.011472943160555455,0.008407682775712466
synergy_walker_2018,10,20,easy,0.9384213135068153,0.007904888206800121,0.007529120198265127
synergy_walker_2018,10,50,hard,0.6738847583643123,0.18019037958803802,-0.25700743494423794
synergy_walker_2018,10,50,mixed,0.8886604708798018,0.047809533333274125,-0.0422317224287484
synergy_walker_2018,10,50,random,0.945288723667906,0.008926438178295868,0.01439653035935573
synergy_walker_2018,10,50,easy,0.943542750929368,0.00804148826148195,0.012650557620817793
synergy_walker_2018,20,10,hard,0.4314677819083023,0.04632144198120785,-0.4994244114002479
synergy_walker_2018,20,10,mixed,0.8732304832713753,0.021051683377130034,-0.05766171003717491
synergy_walker_2018,20,10,random,0.9361387856257745,0.009389839910338961,0.005246592317224241
synergy_walker_2018,20,10,easy,0.941177199504337,0.003285732735637779,0.010285006195786761
synergy_walker_2018,20,20,hard,0.6254188351920693,0.03827698067156904,-0.3054733581164809
synergy_walker_2018,20,20,mixed,0.9016753407682776,0.021612671448752764,-0.02921685254027262
synergy_walker_2018,20,20,random,0.9435811648079306,0.008686994312997002,0.01268897149938042
synergy_walker_2018,20,20,easy,0.9435192069392814,0.0031612237950327817,0.012627013630731154
synergy_walker_2018,20,50,hard,0.79317843866171,0.035227193974608224,-0.13771375464684021
synergy_walker_2018,20,50,mixed,0.9255910780669143,0.015612146446979872,-0.005301115241635901
synergy_walker_2018,20,50,random,0.9514448574969021,0.00820525474871402,0.020552664188351888
synergy_walker_2018,20,50,easy,0.9472180916976456,0.0025079302367684965,0.016325898389095372
synergy_wassenaar_2017,10,10,hard,0.7281031746031746,0.07991343262892456,-0.2192777777777778
synergy_wassenaar_2017,10,10,mixed,0.9311587301587302,0.023409650057133028,-0.01622222222222225
synergy_wassenaar_2017,10,10,random,0.954920634920635,0.0072132335482233394,0.007539682539682513
synergy_wassenaar_2017,10,10,easy,0.9472460317460317,0.004231774014839777,-0.00013492063492070994
synergy_wassenaar_2017,10,20,hard,0.7897698412698413,0.08065521007704612,-0.15761111111111115
synergy_wassenaar_2017,10,20,mixed,0.9325238095238095,0.015498246391751845,-0.014857142857142902
synergy_wassenaar_2017,10,20,random,0.9539444444444445,0.0062363279535450865,0.006563492063492049
synergy_wassenaar_2017,10,20,easy,0.9488412698412697,0.004203682892586729,0.001460317460317273
synergy_wassenaar_2017,10,50,hard,0.8267063492063492,0.07625390464953798,-0.12067460317460321
synergy_wassenaar_2017,10,50,mixed,0.9462142857142857,0.006104335555360355,-0.0011666666666667602
synergy_wassenaar_2017,10,50,random,0.961,0.0019418349837348465,0.01361904761904753
synergy_wassenaar_2017,10,50,easy,0.9477539682539682,0.004707466608965734,0.00037301587301574735
synergy_wassenaar_2017,20,10,hard,0.6812539682539682,0.04599535096513172,-0.2661269841269842
synergy_wassenaar_2017,20,10,mixed,0.9322142857142858,0.010467029424027946,-0.015166666666666662
synergy_wassenaar_2017,20,10,random,0.9513730158730158,0.005564991985840545,0.00399206349206338
synergy_wassenaar_2017,20,10,easy,0.9492380952380952,0.0031136408568163214,0.0018571428571427795
synergy_wassenaar_2017,20,20,hard,0.7532698412698413,0.04506711352629918,-0.19411111111111112
synergy_wassenaar_2017,20,20,mixed,0.933547619047619,0.009549818981530235,-0.013833333333333475
synergy_wassenaar_2017,20,20,random,0.9572936507936507,0.0035689056344436125,0.009912698412698262
synergy_wassenaar_2017,20,20,easy,0.9507063492063492,0.0030760905515574053,0.003325396825396787
synergy_wassenaar_2017,20,50,hard,0.7928492063492063,0.04807968604964469,-0.15453174603174613
synergy_wassenaar_2017,20,50,mixed,0.9547380952380952,0.00422738078475549,0.007357142857142729
synergy_wassenaar_2017,20,50,random,0.9642777777777777,0.0018952141659173347,0.016896825396825244
synergy_wassenaar_2017,20,50,easy,0.9503730158730159,0.0030187538454703082,0.0029920634920634903
