use_case,n_pos,n_neg,n_labels,auc,auc_sd,recall10,recall10_sd,auc_floor,recall10_floor,auc_gain,recall10_gain
synergy_muthu_2021,5,100,105,0.7407960199004975,0.019818356597765173,0.2687860696517412,0.03214896886533058,0.7283955223880596,0.20535820895522325,0.01240049751243788,0.06342786069651793
synergy_muthu_2021,10,10,20,0.7356380597014924,0.02710187463301299,0.2879552238805969,0.031205796538155466,0.7283955223880596,0.20535820895522325,0.007242537313432829,0.08259701492537366
synergy_muthu_2021,10,20,30,0.7522462686567163,0.012040349890863583,0.2908358208955221,0.05479885204356424,0.7283955223880596,0.20535820895522325,0.023850746268656686,0.08547761194029888
synergy_muthu_2021,10,50,60,0.7475721393034827,0.014653792438507868,0.31343283582089554,0.05799808724694164,0.7283955223880596,0.20535820895522325,0.01917661691542305,0.10807462686567229
synergy_muthu_2021,10,100,110,0.7599651741293532,0.015999945855208985,0.33123880597014915,0.04008232784062883,0.7283955223880596,0.20535820895522325,0.03156965174129356,0.1258805970149259
synergy_muthu_2021,20,10,30,0.7255746268656715,0.025577245071719004,0.3101094527363183,0.018790496147696387,0.7283955223880596,0.20535820895522325,-0.002820895522388067,0.10475124378109504
synergy_muthu_2021,20,20,40,0.771026119402985,0.010250914495249272,0.3222507462686564,0.03442478153198896,0.7283955223880596,0.20535820895522325,0.04263059701492544,0.11689253731343316
synergy_muthu_2021,20,50,70,0.7908258706467662,0.021288458676242374,0.3397263681592039,0.031244375251820913,0.7283955223880596,0.20535820895522325,0.062430348258706636,0.13436815920398062
synergy_muthu_2021,20,100,120,0.7907761194029851,0.026545534312681373,0.3180109452736318,0.039042547189917794,0.7283955223880596,0.20535820895522325,0.06238059701492549,0.11265273631840853
synergy_muthu_2021,30,10,40,0.7273308457711444,0.048431373286004935,0.2582089552238806,0.05516333914201889,0.7283955223880596,0.20535820895522325,-0.0010646766169152277,0.05285074626865735
synergy_muthu_2021,30,20,50,0.7616616915422885,0.010143104907469471,0.29752537313432825,0.03486510477968939,0.7283955223880596,0.20535820895522325,0.033266169154228864,0.092167164179105
synergy_muthu_2021,30,50,80,0.7799203980099502,0.013354089250503102,0.3134328358208955,0.024974926165196292,0.7283955223880596,0.20535820895522325,0.051524875621890565,0.10807462686567224
synergy_muthu_2021,30,100,130,0.7789303482587064,0.031057234352858516,0.32269353233830833,0.040429808772614345,0.7283955223880596,0.20535820895522325,0.05053482587064684,0.11733532338308508
synergy_nelson_2002,2,10,12,0.6573198198198198,0.04819813241975813,0.21375000000000002,0.04470388685561917,0.7131193693693694,0.21875,-0.055799549549549576,-0.004999999999999977
synergy_nelson_2002,2,20,22,0.684572072072072,0.05101320277136228,0.226875,0.05921359641163507,0.7131193693693694,0.21875,-0.028547297297297325,0.008124999999999993
synergy_nelson_2002,2,50,52,0.6642454954954955,0.0652151491955935,0.2225,0.05359716643629587,0.7131193693693694,0.21875,-0.048873873873873874,0.0037500000000000033
synergy_nelson_2002,2,100,102,0.6801801801801802,0.06354560199886583,0.23312499999999997,0.04887803699004288,0.7131193693693694,0.21875,-0.032939189189189144,0.014374999999999971
synergy_nelson_2002,3,10,13,0.6978603603603604,0.08256017645808932,0.21625,0.0389009157989886,0.7131193693693694,0.21875,-0.015259009009009006,-0.0025000000000000022
synergy_nelson_2002,3,20,23,0.7498310810810811,0.07137134724134667,0.225,0.08477912478906587,0.7131193693693694,0.21875,0.036711711711711725,0.0062500000000000056
synergy_nelson_2002,3,50,53,0.7369932432432431,0.05927195601209086,0.226875,0.06457795676544745,0.7131193693693694,0.21875,0.02387387387387374,0.008124999999999993
synergy_nelson_2002,3,100,103,0.748141891891892,0.05104613091243816,0.21000000000000002,0.06121810393992941,0.7131193693693694,0.21875,0.03502252252252258,-0.00874999999999998
synergy_nelson_2002,5,10,15,0.7041103603603605,0.026465161943365845,0.21625,0.022308210371968434,0.7131193693693694,0.21875,-0.009009009009008917,-0.0025000000000000022
synergy_nelson_2002,5,20,25,0.7625563063063063,0.021492936544858645,0.2225,0.030323773676770516,0.7131193693693694,0.21875,0.04943693693693696,0.0037500000000000033
synergy_nelson_2002,5,50,55,0.74115990990991,0.023699270144993997,0.24312500000000004,0.04336437189675413,0.7131193693693694,0.21875,0.028040540540540615,0.024375000000000036
synergy_nelson_2002,5,100,105,0.747804054054054,0.021602404419752738,0.24312500000000004,0.020860399085348286,0.7131193693693694,0.21875,0.034684684684684663,0.024375000000000036
synergy_nelson_2002,10,10,20,0.8040540540540541,0.015483722350261284,0.24562499999999998,0.05411215205478341,0.7131193693693694,0.21875,0.09093468468468469,0.026874999999999982
synergy_nelson_2002,10,20,30,0.7882882882882883,0.05410652248953952,0.24500000000000002,0.05767635997529664,0.7131193693693694,0.21875,0.07516891891891897,0.026250000000000023
